District ID	District	School ID	School	Subject	Grade	% Proficient  2017-18	% Proficient  2018-19	% Proficient  2021-22	% Proficient  2022-23	% Proficient  2023-24
2082	Eugene SD 4J	507	Coburg Community Charter School	English Language Arts	8	84.6	66.7	72.2	72.7	52.9
2082	Eugene SD 4J	507	Coburg Community Charter School	English Language Arts	All Grades	77.0	72.4	60.0	72.6	71.8
2082	Eugene SD 4J	1774	Edgewood Community Elementary School	English Language Arts	3	56.1	70.7	62.5	67.9	59.2
2082	Eugene SD 4J	1774	Edgewood Community Elementary School	English Language Arts	4	62.5	67.7	56.6	69.4	62.5
2082	Eugene SD 4J	1774	Edgewood Community Elementary School	English Language Arts	5	64.7	76.3	63.3	72.4	79.4
2082	Eugene SD 4J	1774	Edgewood Community Elementary School	English Language Arts	All Grades	61.2	71.9	61.0	69.7	66.2
2082	Eugene SD 4J	510	Edison Elementary School	English Language Arts	3	83.7	67.9	64.4	57.4	72.5
2082	Eugene SD 4J	510	Edison Elementary School	English Language Arts	4	72.0	83.3	75.6	73.7	60.0
2082	Eugene SD 4J	510	Edison Elementary School	English Language Arts	5	77.8	72.9	64.9	57.8	70.2
2082	Eugene SD 4J	510	Edison Elementary School	English Language Arts	All Grades	77.6	74.8	68.3	63.5	67.1
2082	Eugene SD 4J	537	Eugene Education Options	English Language Arts	11	48.5	34.5	--	*	--
2082	Eugene SD 4J	537	Eugene Education Options	English Language Arts	All Grades	48.5	34.5	--	*	--
2082	Eugene SD 4J	1339	Family School	English Language Arts	3	61.9	50.0	42.1	65.2	52.9
2082	Eugene SD 4J	1339	Family School	English Language Arts	4	53.8	60.9	57.1	53.3	50.0
2082	Eugene SD 4J	1339	Family School	English Language Arts	5	66.7	65.4	50.0	65.0	56.3
2082	Eugene SD 4J	1339	Family School	English Language Arts	All Grades	60.3	58.4	50.0	62.1	52.8
2082	Eugene SD 4J	513	Gilham Elementary School	English Language Arts	3	51.5	56.1	61.4	41.7	34.1
2082	Eugene SD 4J	513	Gilham Elementary School	English Language Arts	4	59.4	60.4	48.3	60.4	48.7
2082	Eugene SD 4J	513	Gilham Elementary School	English Language Arts	5	76.8	63.5	59.3	56.7	63.6
2082	Eugene SD 4J	513	Gilham Elementary School	English Language Arts	All Grades	62.5	60.2	56.3	52.0	49.1
2082	Eugene SD 4J	4157	Holt Elementary School	English Language Arts	3	53.3	35.1	33.3	42.2	47.9
2082	Eugene SD 4J	4157	Holt Elementary School	English Language Arts	4	51.9	60.4	45.0	38.8	34.1
2082	Eugene SD 4J	4157	Holt Elementary School	English Language Arts	5	47.6	59.6	36.6	41.3	43.7
2082	Eugene SD 4J	4157	Holt Elementary School	English Language Arts	All Grades	50.8	52.8	38.4	40.9	41.6
2082	Eugene SD 4J	515	Howard Elementary School	English Language Arts	3	28.8	31.5	27.1	26.8	18.8
2082	Eugene SD 4J	515	Howard Elementary School	English Language Arts	4	45.6	22.4	23.3	17.5	27.6
2082	Eugene SD 4J	515	Howard Elementary School	English Language Arts	5	47.2	38.8	41.0	36.5	27.4
2082	Eugene SD 4J	515	Howard Elementary School	English Language Arts	All Grades	40.3	30.9	31.4	27.7	24.9
2082	Eugene SD 4J	518	Kelly Middle School	English Language Arts	6	36.5	40.3	33.3	37.6	28.0
2082	Eugene SD 4J	518	Kelly Middle School	English Language Arts	7	41.4	29.7	37.8	45.0	33.3
2082	Eugene SD 4J	518	Kelly Middle School	English Language Arts	8	48.7	32.3	41.6	30.9	39.7
2082	Eugene SD 4J	518	Kelly Middle School	English Language Arts	All Grades	42.2	34.9	37.1	38.3	33.1
2082	Eugene SD 4J	519	Kennedy Middle School	English Language Arts	6	55.6	57.4	37.8	47.8	42.0
2082	Eugene SD 4J	519	Kennedy Middle School	English Language Arts	7	59.8	48.4	44.5	43.5	42.5
2082	Eugene SD 4J	519	Kennedy Middle School	English Language Arts	8	61.7	60.9	39.8	44.9	49.0
2082	Eugene SD 4J	519	Kennedy Middle School	English Language Arts	All Grades	59.0	55.3	41.0	45.5	44.4
2082	Eugene SD 4J	520	Madison Middle School	English Language Arts	6	52.6	52.9	35.4	51.4	45.5
2082	Eugene SD 4J	520	Madison Middle School	English Language Arts	7	46.2	53.1	39.3	37.1	50.0
2082	Eugene SD 4J	520	Madison Middle School	English Language Arts	8	58.5	55.7	34.5	26.9	44.8
2082	Eugene SD 4J	520	Madison Middle School	English Language Arts	All Grades	52.4	53.9	36.3	38.4	46.7
2082	Eugene SD 4J	522	McCornack Elementary School	English Language Arts	3	29.8	43.1	23.5	38.3	35.6
2082	Eugene SD 4J	522	McCornack Elementary School	English Language Arts	4	44.2	45.5	35.8	36.4	35.6
2082	Eugene SD 4J	522	McCornack Elementary School	English Language Arts	5	72.1	57.1	42.0	46.4	31.7
2082	Eugene SD 4J	522	McCornack Elementary School	English Language Arts	All Grades	49.4	48.8	33.8	40.4	34.1
2082	Eugene SD 4J	524	Monroe Middle School	English Language Arts	6	58.0	48.1	39.0	36.4	35.9
2082	Eugene SD 4J	524	Monroe Middle School	English Language Arts	7	67.9	59.6	46.7	47.0	36.6
2082	Eugene SD 4J	524	Monroe Middle School	English Language Arts	8	66.9	66.9	43.6	46.0	38.5
2082	Eugene SD 4J	524	Monroe Middle School	English Language Arts	All Grades	64.1	57.1	43.2	42.9	36.8
2082	Eugene SD 4J	4041	Network Charter School	English Language Arts	7	*	*	*	*	--
2082	Eugene SD 4J	4041	Network Charter School	English Language Arts	8	*	*	*	*	*
2082	Eugene SD 4J	4041	Network Charter School	English Language Arts	11	72.0	62.5	*	*	*
2082	Eugene SD 4J	4041	Network Charter School	English Language Arts	All Grades	62.9	53.8	*	44.4	*
2082	Eugene SD 4J	536	North Eugene High School	English Language Arts	11	72.7	69.5	27.4	62.3	*
2082	Eugene SD 4J	536	North Eugene High School	English Language Arts	All Grades	72.7	69.5	27.4	62.3	*
2082	Eugene SD 4J	3233	Ridgeline Montessori	English Language Arts	3	82.1	63.6	70.4	74.1	52.2
2082	Eugene SD 4J	3233	Ridgeline Montessori	English Language Arts	4	85.2	85.2	57.1	75.0	63.3
2082	Eugene SD 4J	3233	Ridgeline Montessori	English Language Arts	5	79.3	82.6	89.7	77.8	79.3
2082	Eugene SD 4J	3233	Ridgeline Montessori	English Language Arts	6	87.5	77.3	81.8	79.2	66.7
2082	Eugene SD 4J	3233	Ridgeline Montessori	English Language Arts	7	80.0	94.7	82.4	81.5	88.0
2082	Eugene SD 4J	3233	Ridgeline Montessori	English Language Arts	8	86.4	88.5	83.3	83.3	78.3
2082	Eugene SD 4J	3233	Ridgeline Montessori	English Language Arts	All Grades	83.2	82.0	76.6	78.1	71.6
2082	Eugene SD 4J	525	River Road/El Camino del Rio Elementary School	English Language Arts	3	34.9	35.1	50.0	44.6	33.8
2082	Eugene SD 4J	525	River Road/El Camino del Rio Elementary School	English Language Arts	4	32.3	32.2	46.3	41.3	40.9
2082	Eugene SD 4J	525	River Road/El Camino del Rio Elementary School	English Language Arts	5	43.9	60.0	59.5	57.1	55.6
2082	Eugene SD 4J	525	River Road/El Camino del Rio Elementary School	English Language Arts	All Grades	37.0	39.0	51.0	47.3	42.7
2082	Eugene SD 4J	526	Roosevelt Middle School	English Language Arts	6	72.2	66.7	58.7	67.2	63.7
2082	Eugene SD 4J	526	Roosevelt Middle School	English Language Arts	7	77.2	67.6	65.4	52.9	64.8
2082	Eugene SD 4J	526	Roosevelt Middle School	English Language Arts	8	73.7	66.1	63.2	60.5	49.5
2082	Eugene SD 4J	526	Roosevelt Middle School	English Language Arts	All Grades	74.5	66.7	62.3	60.2	59.6
2082	Eugene SD 4J	538	Sheldon High School	English Language Arts	11	86.6	75.9	56.2	60.5	52.2
2082	Eugene SD 4J	538	Sheldon High School	English Language Arts	All Grades	86.6	75.9	56.2	60.5	52.2
2082	Eugene SD 4J	539	South Eugene High School	English Language Arts	11	93.4	91.6	72.3	65.5	78.6
2082	Eugene SD 4J	539	South Eugene High School	English Language Arts	All Grades	93.4	91.6	72.3	65.5	78.6
2082	Eugene SD 4J	528	Spencer Butte Middle School	English Language Arts	6	71.6	70.2	65.7	48.4	50.7
2082	Eugene SD 4J	528	Spencer Butte Middle School	English Language Arts	7	75.2	74.7	48.2	64.3	43.7
2082	Eugene SD 4J	528	Spencer Butte Middle School	English Language Arts	8	75.2	58.0	60.0	54.7	61.5
2082	Eugene SD 4J	528	Spencer Butte Middle School	English Language Arts	All Grades	74.1	67.6	57.2	56.4	51.7
2082	Eugene SD 4J	529	Spring Creek Elementary School	English Language Arts	3	28.3	41.5	45.2	38.6	30.6
2082	Eugene SD 4J	529	Spring Creek Elementary School	English Language Arts	4	46.0	39.1	39.2	56.1	32.7
2082	Eugene SD 4J	529	Spring Creek Elementary School	English Language Arts	5	44.7	38.8	30.4	52.3	56.4
2082	Eugene SD 4J	529	Spring Creek Elementary School	English Language Arts	All Grades	39.9	39.7	38.1	47.9	39.2
2082	Eugene SD 4J	530	Twin Oaks Elementary School	English Language Arts	3	57.1	71.1	48.3	45.0	44.4
2082	Eugene SD 4J	530	Twin Oaks Elementary School	English Language Arts	4	46.7	46.7	45.2	59.5	54.3
2082	Eugene SD 4J	530	Twin Oaks Elementary School	English Language Arts	5	58.5	53.3	69.4	47.2	65.6
2082	Eugene SD 4J	530	Twin Oaks Elementary School	English Language Arts	All Grades	53.9	56.3	55.2	50.4	54.4
2082	Eugene SD 4J	1861	Twin Rivers Charter School	English Language Arts	8	--	--	--	*	*
2082	Eugene SD 4J	1861	Twin Rivers Charter School	English Language Arts	11	*	16.7	--	*	*
2082	Eugene SD 4J	1861	Twin Rivers Charter School	English Language Arts	All Grades	*	16.7	--	50.0	*
2082	Eugene SD 4J	3229	Village School	English Language Arts	3	57.1	30.4	54.5	15.4	46.2
2082	Eugene SD 4J	3229	Village School	English Language Arts	4	60.0	62.5	70.8	48.0	38.5
2082	Eugene SD 4J	3229	Village School	English Language Arts	5	60.0	89.5	70.8	72.0	40.0
2082	Eugene SD 4J	3229	Village School	English Language Arts	6	76.2	57.1	36.0	59.1	60.0
2082	Eugene SD 4J	3229	Village School	English Language Arts	7	57.1	72.7	87.5	> 95.0%	68.0
2082	Eugene SD 4J	3229	Village School	English Language Arts	8	73.3	78.3	91.3	91.3	90.5
2082	Eugene SD 4J	3229	Village School	English Language Arts	All Grades	64.4	64.0	68.3	62.1	56.1
2082	Eugene SD 4J	534	Willagillespie Elementary School	English Language Arts	3	51.3	47.9	36.9	44.4	51.4
2082	Eugene SD 4J	534	Willagillespie Elementary School	English Language Arts	4	59.3	57.7	53.4	54.4	34.8
2082	Eugene SD 4J	534	Willagillespie Elementary School	English Language Arts	5	59.1	58.3	53.7	54.3	55.4
2082	Eugene SD 4J	534	Willagillespie Elementary School	English Language Arts	All Grades	56.8	54.9	48.3	51.0	47.3
2082	Eugene SD 4J	1259	Yujin Gakuen Elementary School	English Language Arts	3	60.9	68.0	52.4	67.6	69.4
2082	Eugene SD 4J	1259	Yujin Gakuen Elementary School	English Language Arts	4	67.3	63.4	69.7	71.4	81.3
2082	Eugene SD 4J	1259	Yujin Gakuen Elementary School	English Language Arts	5	70.5	68.5	69.8	63.2	70.6
2082	Eugene SD 4J	1259	Yujin Gakuen Elementary School	English Language Arts	All Grades	66.2	66.9	63.6	67.3	73.5
2193	Falls City SD 57	1005	Falls City Elementary School	English Language Arts	3	10.0	< 5.0%	14.3	7.1	6.7
2193	Falls City SD 57	1005	Falls City Elementary School	English Language Arts	4	16.7	*	18.2	7.7	10.5
2193	Falls City SD 57	1005	Falls City Elementary School	English Language Arts	5	33.3	*	10.0	25.0	40.0
2193	Falls City SD 57	1005	Falls City Elementary School	English Language Arts	6	12.5	25.0	< 5.0%	23.1	8.3
2193	Falls City SD 57	1005	Falls City Elementary School	English Language Arts	7	15.4	21.4	30.0	7.7	36.4
2193	Falls City SD 57	1005	Falls City Elementary School	English Language Arts	8	43.8	25.0	< 5.0%	18.2	*
2193	Falls City SD 57	1005	Falls City Elementary School	English Language Arts	All Grades	23.9	18.1	11.6	14.5	17.1
2193	Falls City SD 57	1006	Falls City High School	English Language Arts	11	57.9	50.0	72.7	*	*
2193	Falls City SD 57	1006	Falls City High School	English Language Arts	All Grades	57.9	50.0	72.7	*	*
2084	Fern Ridge SD 28J	563	Elmira Elementary School	English Language Arts	3	74.4	54.1	37.0	29.8	46.3
2084	Fern Ridge SD 28J	563	Elmira Elementary School	English Language Arts	4	45.5	53.8	45.0	32.6	26.9
2084	Fern Ridge SD 28J	563	Elmira Elementary School	English Language Arts	5	46.6	45.7	40.5	51.4	50.0
2084	Fern Ridge SD 28J	563	Elmira Elementary School	English Language Arts	All Grades	53.8	51.1	40.7	36.9	40.1
2084	Fern Ridge SD 28J	567	Elmira High School	English Language Arts	11	87.8	84.0	48.5	52.9	65.8
2084	Fern Ridge SD 28J	567	Elmira High School	English Language Arts	All Grades	87.8	84.0	48.5	52.9	65.8
2084	Fern Ridge SD 28J	564	Fern Ridge Middle School	English Language Arts	6	36.4	43.8	46.3	36.0	36.0
2084	Fern Ridge SD 28J	564	Fern Ridge Middle School	English Language Arts	7	54.7	47.5	38.5	37.6	34.8
2084	Fern Ridge SD 28J	564	Fern Ridge Middle School	English Language Arts	8	41.7	45.2	30.0	43.2	36.8
2084	Fern Ridge SD 28J	564	Fern Ridge Middle School	English Language Arts	All Grades	43.9	45.5	37.6	38.9	35.9
2084	Fern Ridge SD 28J	566	Veneta Elementary School	English Language Arts	3	41.7	52.7	47.4	47.2	36.7
2084	Fern Ridge SD 28J	566	Veneta Elementary School	English Language Arts	4	56.7	40.0	31.7	47.5	48.2
2084	Fern Ridge SD 28J	566	Veneta Elementary School	English Language Arts	5	45.9	55.1	37.0	36.8	51.8
2084	Fern Ridge SD 28J	566	Veneta Elementary School	English Language Arts	All Grades	48.9	50.0	38.5	43.9	45.3
2084	Fern Ridge SD 28J	4045	West Lane Charter School	English Language Arts	11	59.3	48.0	*	*	*
2084	Fern Ridge SD 28J	4045	West Lane Charter School	English Language Arts	All Grades	59.3	48.0	*	*	*
2241	Forest Grove SD 15	5850	Community Alternative Learning Center	English Language Arts	11	--	--	--	--	< 5.0%
2241	Forest Grove SD 15	5850	Community Alternative Learning Center	English Language Arts	All Grades	--	--	--	--	< 5.0%
2241	Forest Grove SD 15	1128	Cornelius Elementary School	English Language Arts	3	22.0	14.1	10.0	14.5	14.1
2241	Forest Grove SD 15	1128	Cornelius Elementary School	English Language Arts	4	32.8	32.8	18.3	22.6	20.8
2241	Forest Grove SD 15	1128	Cornelius Elementary School	English Language Arts	All Grades	27.5	22.5	14.8	18.1	17.7
2241	Forest Grove SD 15	1129	Dilley Elementary School	English Language Arts	3	65.2	59.6	51.3	61.5	32.6
2241	Forest Grove SD 15	1129	Dilley Elementary School	English Language Arts	4	61.2	65.9	44.2	67.6	54.3
2241	Forest Grove SD 15	1129	Dilley Elementary School	English Language Arts	All Grades	63.2	62.6	47.6	64.5	42.0
2241	Forest Grove SD 15	1130	Echo Shaw Elementary School	English Language Arts	3	28.2	30.8	30.2	22.0	22.4
2241	Forest Grove SD 15	1130	Echo Shaw Elementary School	English Language Arts	4	49.2	40.0	22.0	23.5	18.0
2241	Forest Grove SD 15	1130	Echo Shaw Elementary School	English Language Arts	5	54.0	64.7	41.7	28.0	21.2
2241	Forest Grove SD 15	1130	Echo Shaw Elementary School	English Language Arts	6	50.9	48.2	29.8	34.0	17.4
2241	Forest Grove SD 15	1130	Echo Shaw Elementary School	English Language Arts	All Grades	44.3	44.6	30.8	26.8	19.8
2241	Forest Grove SD 15	3986	Fern Hill Elementary School	English Language Arts	3	32.4	26.1	22.0	8.5	23.4
2241	Forest Grove SD 15	3986	Fern Hill Elementary School	English Language Arts	4	28.8	39.7	14.3	18.0	12.5
2241	Forest Grove SD 15	3986	Fern Hill Elementary School	English Language Arts	All Grades	30.5	34.5	17.8	12.8	17.5
2241	Forest Grove SD 15	4595	Forest Grove Community School	English Language Arts	3	50.0	81.8	42.9	66.7	52.2
2241	Forest Grove SD 15	4595	Forest Grove Community School	English Language Arts	4	72.7	65.4	28.6	54.5	75.0
2241	Forest Grove SD 15	4595	Forest Grove Community School	English Language Arts	5	54.5	62.5	30.4	28.6	54.5
2241	Forest Grove SD 15	4595	Forest Grove Community School	English Language Arts	6	57.7	71.4	42.9	28.0	30.4
2241	Forest Grove SD 15	4595	Forest Grove Community School	English Language Arts	7	70.8	63.0	44.4	61.9	42.9
2241	Forest Grove SD 15	4595	Forest Grove Community School	English Language Arts	8	79.2	56.5	70.6	80.0	61.9
2241	Forest Grove SD 15	4595	Forest Grove Community School	English Language Arts	All Grades	64.1	66.4	42.1	50.4	51.6
2241	Forest Grove SD 15	1134	Forest Grove High School	English Language Arts	11	62.4	58.9	41.5	41.5	47.2
2241	Forest Grove SD 15	1134	Forest Grove High School	English Language Arts	All Grades	62.4	58.9	41.5	41.5	47.2
2241	Forest Grove SD 15	1132	Harvey Clarke Elementary School	English Language Arts	3	52.6	61.1	41.7	43.0	32.4
2241	Forest Grove SD 15	1132	Harvey Clarke Elementary School	English Language Arts	4	61.2	60.0	39.3	41.2	45.7
2241	Forest Grove SD 15	1132	Harvey Clarke Elementary School	English Language Arts	All Grades	56.9	60.5	40.6	42.0	38.9
2241	Forest Grove SD 15	1133	Joseph Gale Elementary School	English Language Arts	3	29.3	25.6	16.3	16.4	17.7
2241	Forest Grove SD 15	1133	Joseph Gale Elementary School	English Language Arts	4	36.0	23.0	17.9	13.6	15.2
2241	Forest Grove SD 15	1133	Joseph Gale Elementary School	English Language Arts	All Grades	33.2	24.4	17.1	14.8	16.4
2241	Forest Grove SD 15	1126	Neil Armstrong Middle School	English Language Arts	7	51.1	43.1	27.4	39.9	32.2
2241	Forest Grove SD 15	1126	Neil Armstrong Middle School	English Language Arts	8	52.2	43.4	31.5	33.3	32.9
2241	Forest Grove SD 15	1126	Neil Armstrong Middle School	English Language Arts	All Grades	51.6	43.2	29.5	36.6	32.5
2241	Forest Grove SD 15	1127	Tom McCall Upper Elementary	English Language Arts	5	46.4	43.1	30.3	27.3	30.8
2241	Forest Grove SD 15	1127	Tom McCall Upper Elementary	English Language Arts	6	45.7	43.8	32.8	38.2	30.7
2241	Forest Grove SD 15	1127	Tom McCall Upper Elementary	English Language Arts	All Grades	46.0	43.4	31.5	32.7	30.7
2248	Fossil SD 21J	1205	Fossil Charter School	English Language Arts	3	54.8	51.9	61.9	65.9	59.0
2248	Fossil SD 21J	1205	Fossil Charter School	English Language Arts	4	57.6	63.1	65.5	62.1	77.2
2248	Fossil SD 21J	1205	Fossil Charter School	English Language Arts	5	76.4	57.9	45.1	60.9	64.3
2248	Fossil SD 21J	1205	Fossil Charter School	English Language Arts	6	56.3	56.8	64.3	69.2	51.0
2248	Fossil SD 21J	1205	Fossil Charter School	English Language Arts	7	86.4	81.1	76.2	71.1	65.9
2248	Fossil SD 21J	1205	Fossil Charter School	English Language Arts	8	88.9	89.4	87.2	65.4	86.4
2248	Fossil SD 21J	1205	Fossil Charter School	English Language Arts	11	*	*	*	*	*
2248	Fossil SD 21J	1205	Fossil Charter School	English Language Arts	All Grades	68.3	64.3	65.9	65.2	66.6
2020	Frenchglen SD 16	351	Frenchglen Elementary School	English Language Arts	3	--	--	--	*	--
2020	Frenchglen SD 16	351	Frenchglen Elementary School	English Language Arts	4	--	--	--	--	*
2020	Frenchglen SD 16	351	Frenchglen Elementary School	English Language Arts	5	*	--	--	--	--
2020	Frenchglen SD 16	351	Frenchglen Elementary School	English Language Arts	6	*	*	*	--	--
2020	Frenchglen SD 16	351	Frenchglen Elementary School	English Language Arts	7	*	--	*	*	--
2020	Frenchglen SD 16	351	Frenchglen Elementary School	English Language Arts	8	--	*	--	--	*
2020	Frenchglen SD 16	351	Frenchglen Elementary School	English Language Arts	All Grades	*	*	*	*	*
2245	Gaston SD 511J	1194	Gaston Elementary School	English Language Arts	3	26.7	22.7	38.5	51.6	40.0
2245	Gaston SD 511J	1194	Gaston Elementary School	English Language Arts	4	58.5	44.2	61.5	37.9	52.9
2245	Gaston SD 511J	1194	Gaston Elementary School	English Language Arts	5	55.2	63.5	48.9	61.3	35.5
2245	Gaston SD 511J	1194	Gaston Elementary School	English Language Arts	6	63.9	57.9	53.6	50.0	67.7
2245	Gaston SD 511J	1194	Gaston Elementary School	English Language Arts	All Grades	52.2	51.0	50.4	50.4	49.6
2245	Gaston SD 511J	1195	Gaston Jr/Sr High School	English Language Arts	7	71.4	62.5	38.9	40.0	45.8
