District ID	District	School ID	School	Subject	Grade	% Proficient  2017-18	% Proficient  2018-19	% Proficient  2021-22	% Proficient  2022-23	% Proficient  2023-24
2097	Lincoln County SD	629	Toledo Senior High School	Mathematics	All Grades	--	< 5.0%	25.0	*	< 5.0%
2097	Lincoln County SD	630	Waldport High School	Mathematics	11	36.6	23.3	28.0	27.5	16.3
2097	Lincoln County SD	630	Waldport High School	Mathematics	All Grades	36.6	23.3	28.0	27.5	16.3
2097	Lincoln County SD	624	Waldport Middle School	Mathematics	7	46.4	45.7	25.8	23.1	18.9
2097	Lincoln County SD	624	Waldport Middle School	Mathematics	8	34.0	52.0	21.2	20.5	9.1
2097	Lincoln County SD	624	Waldport Middle School	Mathematics	All Grades	38.5	48.3	22.9	21.7	14.3
2012	Long Creek SD 17	3366	Long Creek School	Mathematics	3	--	--	*	*	*
2012	Long Creek SD 17	3366	Long Creek School	Mathematics	4	*	--	--	*	*
2012	Long Creek SD 17	3366	Long Creek School	Mathematics	5	--	--	--	*	*
2012	Long Creek SD 17	3366	Long Creek School	Mathematics	6	*	--	--	*	*
2012	Long Creek SD 17	3366	Long Creek School	Mathematics	7	*	--	*	--	*
2012	Long Creek SD 17	3366	Long Creek School	Mathematics	8	*	--	*	*	--
2012	Long Creek SD 17	3366	Long Creek School	Mathematics	11	*	*	*	*	*
2012	Long Creek SD 17	3366	Long Creek School	Mathematics	All Grades	38.5	*	*	16.7	21.4
2092	Lowell SD 71	5349	Bridge Charter Academy	Mathematics	3	28.6	9.1	31.1	30.0	31.6
2092	Lowell SD 71	5349	Bridge Charter Academy	Mathematics	4	17.6	10.0	33.3	23.5	35.7
2092	Lowell SD 71	5349	Bridge Charter Academy	Mathematics	5	18.2	14.3	26.2	17.5	15.4
2092	Lowell SD 71	5349	Bridge Charter Academy	Mathematics	6	23.1	15.6	6.9	15.4	25.0
2092	Lowell SD 71	5349	Bridge Charter Academy	Mathematics	7	16.7	35.7	39.0	20.0	25.6
2092	Lowell SD 71	5349	Bridge Charter Academy	Mathematics	8	19.2	20.0	26.9	15.6	16.7
2092	Lowell SD 71	5349	Bridge Charter Academy	Mathematics	11	*	*	< 5.0%	25.0	26.3
2092	Lowell SD 71	5349	Bridge Charter Academy	Mathematics	All Grades	21.4	18.4	27.2	20.4	24.7
2092	Lowell SD 71	599	Lowell Junior/Senior High School	Mathematics	7	10.0	38.2	10.0	23.1	< 5.0%
2092	Lowell SD 71	599	Lowell Junior/Senior High School	Mathematics	8	15.0	5.3	7.1	11.1	14.8
2092	Lowell SD 71	599	Lowell Junior/Senior High School	Mathematics	11	26.5	18.5	6.3	13.3	12.1
2092	Lowell SD 71	599	Lowell Junior/Senior High School	Mathematics	All Grades	18.9	23.8	8.1	15.7	11.0
2092	Lowell SD 71	598	Lundy Elementary School	Mathematics	3	52.0	27.3	40.0	35.5	34.8
2092	Lowell SD 71	598	Lundy Elementary School	Mathematics	4	33.3	35.7	34.6	37.5	38.2
2092	Lowell SD 71	598	Lundy Elementary School	Mathematics	5	34.5	15.0	26.9	21.7	33.3
2092	Lowell SD 71	598	Lundy Elementary School	Mathematics	6	53.6	43.3	34.6	8.7	25.0
2092	Lowell SD 71	598	Lundy Elementary School	Mathematics	All Grades	43.7	32.0	34.0	26.7	33.0
2092	Lowell SD 71	5252	Mountain View Academy	Mathematics	3	57.1	75.0	28.6	46.7	43.8
2092	Lowell SD 71	5252	Mountain View Academy	Mathematics	4	37.5	53.3	56.3	18.8	33.3
2092	Lowell SD 71	5252	Mountain View Academy	Mathematics	5	20.0	31.3	20.0	31.3	13.3
2092	Lowell SD 71	5252	Mountain View Academy	Mathematics	6	47.1	7.1	25.0	30.8	29.4
2092	Lowell SD 71	5252	Mountain View Academy	Mathematics	7	46.2	35.3	46.7	52.9	30.8
2092	Lowell SD 71	5252	Mountain View Academy	Mathematics	8	41.7	71.4	37.5	40.0	41.2
2092	Lowell SD 71	5252	Mountain View Academy	Mathematics	All Grades	41.4	45.7	35.9	37.0	32.3
2085	Mapleton SD 32	568	Mapleton Elementary School	Mathematics	3	25.0	7.7	*	*	*
2085	Mapleton SD 32	568	Mapleton Elementary School	Mathematics	4	*	36.4	*	*	*
2085	Mapleton SD 32	568	Mapleton Elementary School	Mathematics	5	25.0	*	*	--	*
2085	Mapleton SD 32	568	Mapleton Elementary School	Mathematics	6	10.0	18.2	10.0	--	*
2085	Mapleton SD 32	568	Mapleton Elementary School	Mathematics	All Grades	22.0	19.0	27.3	*	21.1
2085	Mapleton SD 32	569	Mapleton Jr/Sr High School	Mathematics	7	40.0	8.3	*	*	--
2085	Mapleton SD 32	569	Mapleton Jr/Sr High School	Mathematics	8	54.5	*	*	*	*
2085	Mapleton SD 32	569	Mapleton Jr/Sr High School	Mathematics	11	11.8	10.0	*	--	*
2085	Mapleton SD 32	569	Mapleton Jr/Sr High School	Mathematics	All Grades	31.6	13.3	7.7	*	*
2094	Marcola SD 79J	603	Marcola Elementary School	Mathematics	3	52.9	46.7	35.7	33.3	*
2094	Marcola SD 79J	603	Marcola Elementary School	Mathematics	4	68.4	33.3	33.3	13.3	23.8
2094	Marcola SD 79J	603	Marcola Elementary School	Mathematics	5	37.5	31.8	11.8	23.8	17.6
2094	Marcola SD 79J	603	Marcola Elementary School	Mathematics	6	23.8	16.7	15.8	15.0	< 5.0%
2094	Marcola SD 79J	603	Marcola Elementary School	Mathematics	All Grades	44.4	30.4	23.9	21.6	12.3
2094	Marcola SD 79J	604	Mohawk High School	Mathematics	7	25.0	20.8	< 5.0%	17.6	< 5.0%
2094	Marcola SD 79J	604	Mohawk High School	Mathematics	8	38.5	11.8	27.3	11.8	< 5.0%
2094	Marcola SD 79J	604	Mohawk High School	Mathematics	11	16.7	30.4	15.8	7.1	< 5.0%
2094	Marcola SD 79J	604	Mohawk High School	Mathematics	All Grades	26.7	21.9	14.0	12.5	< 5.0%
2094	Marcola SD 79J	5444	TEACH-NW	Mathematics	3	--	*	*	*	*
2094	Marcola SD 79J	5444	TEACH-NW	Mathematics	4	--	*	*	*	*
2094	Marcola SD 79J	5444	TEACH-NW	Mathematics	5	--	*	*	*	*
2094	Marcola SD 79J	5444	TEACH-NW	Mathematics	6	--	*	*	*	*
2094	Marcola SD 79J	5444	TEACH-NW	Mathematics	7	--	*	--	*	*
2094	Marcola SD 79J	5444	TEACH-NW	Mathematics	8	--	*	*	*	*
2094	Marcola SD 79J	5444	TEACH-NW	Mathematics	11	--	*	--	*	*
2094	Marcola SD 79J	5444	TEACH-NW	Mathematics	All Grades	--	41.9	47.6	31.0	53.2
2090	McKenzie SD 68	594	McKenzie River Community School	Mathematics	3	--	46.7	40.0	21.4	35.7
2090	McKenzie SD 68	594	McKenzie River Community School	Mathematics	4	--	53.8	70.0	*	43.8
2090	McKenzie SD 68	594	McKenzie River Community School	Mathematics	5	--	63.6	23.5	8.3	28.6
2090	McKenzie SD 68	594	McKenzie River Community School	Mathematics	6	--	27.8	46.2	21.4	< 5.0%
2090	McKenzie SD 68	594	McKenzie River Community School	Mathematics	7	--	40.0	*	81.8	57.9
2090	McKenzie SD 68	594	McKenzie River Community School	Mathematics	8	--	47.4	42.9	*	42.9
2090	McKenzie SD 68	594	McKenzie River Community School	Mathematics	11	40.0	17.6	54.5	*	*
2090	McKenzie SD 68	594	McKenzie River Community School	Mathematics	All Grades	40.0	40.7	44.8	34.7	37.2
2256	McMinnville SD 40	1315	Duniway Middle School	Mathematics	6	51.3	67.0	57.5	47.0	47.8
2256	McMinnville SD 40	1315	Duniway Middle School	Mathematics	7	49.3	58.8	54.8	59.1	50.4
2256	McMinnville SD 40	1315	Duniway Middle School	Mathematics	8	59.5	50.0	56.0	54.8	52.5
2256	McMinnville SD 40	1315	Duniway Middle School	Mathematics	All Grades	53.6	59.3	56.0	53.5	50.1
2256	McMinnville SD 40	2784	Grandhaven Elementary School	Mathematics	3	67.0	69.1	58.5	46.7	53.2
2256	McMinnville SD 40	2784	Grandhaven Elementary School	Mathematics	4	61.2	63.0	36.7	50.0	40.3
2256	McMinnville SD 40	2784	Grandhaven Elementary School	Mathematics	5	44.4	31.0	36.1	23.9	38.3
2256	McMinnville SD 40	2784	Grandhaven Elementary School	Mathematics	All Grades	58.0	52.6	43.1	39.5	44.5
2256	McMinnville SD 40	1234	McMinnville High School	Mathematics	11	43.4	40.5	20.5	25.7	24.1
2256	McMinnville SD 40	1234	McMinnville High School	Mathematics	All Grades	43.4	40.5	20.5	25.7	24.1
2256	McMinnville SD 40	1230	Memorial Elementary School	Mathematics	3	74.0	69.6	57.3	67.0	67.5
2256	McMinnville SD 40	1230	Memorial Elementary School	Mathematics	4	68.8	66.0	81.0	66.2	71.1
2256	McMinnville SD 40	1230	Memorial Elementary School	Mathematics	5	56.4	56.6	51.1	64.0	44.7
2256	McMinnville SD 40	1230	Memorial Elementary School	Mathematics	All Grades	66.3	64.0	62.9	65.8	61.6
2256	McMinnville SD 40	1231	Newby Elementary School	Mathematics	3	55.1	69.8	51.9	32.9	38.2
2256	McMinnville SD 40	1231	Newby Elementary School	Mathematics	4	42.7	45.6	43.6	45.9	31.0
2256	McMinnville SD 40	1231	Newby Elementary School	Mathematics	5	50.6	37.5	26.9	28.6	30.8
2256	McMinnville SD 40	1231	Newby Elementary School	Mathematics	All Grades	49.4	50.4	40.2	34.8	33.3
2256	McMinnville SD 40	1233	Patton Middle School	Mathematics	6	39.9	45.0	25.1	36.6	30.6
2256	McMinnville SD 40	1233	Patton Middle School	Mathematics	7	36.7	48.4	26.7	28.2	36.5
2256	McMinnville SD 40	1233	Patton Middle School	Mathematics	8	46.9	35.4	31.0	28.2	37.9
2256	McMinnville SD 40	1233	Patton Middle School	Mathematics	All Grades	41.2	43.5	27.8	30.8	35.1
2256	McMinnville SD 40	4639	Sue Buel Elementary	Mathematics	3	48.1	44.3	26.7	32.0	41.6
2256	McMinnville SD 40	4639	Sue Buel Elementary	Mathematics	4	36.0	34.1	28.6	13.4	21.0
2256	McMinnville SD 40	4639	Sue Buel Elementary	Mathematics	5	40.2	36.0	26.2	21.7	16.9
2256	McMinnville SD 40	4639	Sue Buel Elementary	Mathematics	All Grades	41.5	37.9	27.2	22.7	26.9
2256	McMinnville SD 40	1232	Wascher Elementary School	Mathematics	3	79.7	73.5	43.5	44.8	32.8
2256	McMinnville SD 40	1232	Wascher Elementary School	Mathematics	4	56.3	56.7	44.6	35.8	36.2
2256	McMinnville SD 40	1232	Wascher Elementary School	Mathematics	5	72.4	52.1	33.9	35.7	37.5
2256	McMinnville SD 40	1232	Wascher Elementary School	Mathematics	All Grades	68.9	60.8	41.0	38.7	35.6
2256	McMinnville SD 40	1228	Willamette Elementary School	Mathematics	3	73.7	52.5	27.9	34.1	45.6
2256	McMinnville SD 40	1228	Willamette Elementary School	Mathematics	4	52.7	56.3	40.9	13.2	31.4
2256	McMinnville SD 40	1228	Willamette Elementary School	Mathematics	5	55.3	52.9	32.1	25.7	23.4
2256	McMinnville SD 40	1228	Willamette Elementary School	Mathematics	All Grades	59.7	54.0	33.5	24.8	32.3
2048	Medford SD 549C	1350	Abraham Lincoln Elementary	Mathematics	3	58.5	62.7	50.0	48.1	46.8
2048	Medford SD 549C	1350	Abraham Lincoln Elementary	Mathematics	4	59.5	64.3	49.2	49.3	34.2
2048	Medford SD 549C	1350	Abraham Lincoln Elementary	Mathematics	5	50.6	40.2	33.3	43.9	38.4
2048	Medford SD 549C	1350	Abraham Lincoln Elementary	Mathematics	All Grades	56.1	55.0	42.5	43.5	39.4
2048	Medford SD 549C	408	Griffin Creek Elementary School	Mathematics	3	61.4	34.8	30.9	33.3	42.7
2048	Medford SD 549C	408	Griffin Creek Elementary School	Mathematics	4	57.0	61.0	34.2	22.5	42.6
2048	Medford SD 549C	408	Griffin Creek Elementary School	Mathematics	5	44.3	36.0	26.1	13.6	10.8
2048	Medford SD 549C	408	Griffin Creek Elementary School	Mathematics	All Grades	48.9	46.6	29.5	25.1	33.2
2048	Medford SD 549C	421	Hedrick Middle School	Mathematics	6	*	59.1	50.5	40.0	19.0
2048	Medford SD 549C	421	Hedrick Middle School	Mathematics	7	47.5	51.3	33.6	41.0	38.6
2048	Medford SD 549C	421	Hedrick Middle School	Mathematics	8	52.2	45.3	32.7	27.4	34.0
2048	Medford SD 549C	421	Hedrick Middle School	Mathematics	All Grades	49.7	49.4	35.1	34.7	30.5
2048	Medford SD 549C	409	Hoover Elementary School	Mathematics	3	60.0	62.8	67.0	69.2	64.8
2048	Medford SD 549C	409	Hoover Elementary School	Mathematics	4	67.3	62.3	50.9	67.3	59.5
2048	Medford SD 549C	409	Hoover Elementary School	Mathematics	5	62.6	59.0	43.9	47.4	65.9
2048	Medford SD 549C	409	Hoover Elementary School	Mathematics	All Grades	63.7	57.5	50.3	57.2	63.2
2048	Medford SD 549C	410	Howard Elementary School	Mathematics	3	50.8	45.5	23.1	18.4	17.4
2048	Medford SD 549C	410	Howard Elementary School	Mathematics	4	22.2	31.8	19.1	18.0	16.7
2048	Medford SD 549C	410	Howard Elementary School	Mathematics	5	27.3	16.7	14.6	< 5.0%	12.2
2048	Medford SD 549C	410	Howard Elementary School	Mathematics	All Grades	35.7	32.1	17.8	14.6	15.3
2048	Medford SD 549C	3554	Innovation Academy	Mathematics	11	< 5.0%	5.3	< 5.0%	8.2	< 5.0%
2048	Medford SD 549C	3554	Innovation Academy	Mathematics	All Grades	< 5.0%	5.3	< 5.0%	8.2	< 5.0%
2048	Medford SD 549C	411	Jackson Elementary School	Mathematics	3	45.9	28.1	21.7	14.0	10.6
2048	Medford SD 549C	411	Jackson Elementary School	Mathematics	4	26.2	32.7	21.3	14.3	8.5
2048	Medford SD 549C	411	Jackson Elementary School	Mathematics	5	15.5	22.4	13.2	24.4	7.7
2048	Medford SD 549C	411	Jackson Elementary School	Mathematics	All Grades	26.6	23.5	17.4	14.5	8.9
2048	Medford SD 549C	412	Jacksonville Elementary School	Mathematics	3	73.6	56.6	77.8	62.7	69.8
2048	Medford SD 549C	412	Jacksonville Elementary School	Mathematics	4	57.8	61.8	58.8	55.6	61.3
2048	Medford SD 549C	412	Jacksonville Elementary School	Mathematics	5	53.2	67.8	42.9	48.1	62.7
2048	Medford SD 549C	412	Jacksonville Elementary School	Mathematics	All Grades	65.9	60.1	54.3	56.7	64.5
2048	Medford SD 549C	413	Jefferson Elementary School	Mathematics	3	53.7	39.7	45.3	39.7	27.6
2048	Medford SD 549C	413	Jefferson Elementary School	Mathematics	4	45.1	44.0	28.6	36.4	39.7
2048	Medford SD 549C	413	Jefferson Elementary School	Mathematics	5	52.5	43.8	13.0	25.0	21.4
2048	Medford SD 549C	413	Jefferson Elementary School	Mathematics	All Grades	49.2	43.7	25.0	31.0	30.2
2048	Medford SD 549C	416	Kennedy Elementary School	Mathematics	3	37.5	34.2	38.2	37.2	39.2
2048	Medford SD 549C	416	Kennedy Elementary School	Mathematics	4	43.2	30.8	27.5	20.6	23.2
2048	Medford SD 549C	416	Kennedy Elementary School	Mathematics	5	31.5	46.7	24.3	11.3	17.9
2048	Medford SD 549C	416	Kennedy Elementary School	Mathematics	All Grades	34.6	35.9	28.0	21.5	25.7
2048	Medford SD 549C	5205	Kids Unlimited Academy	Mathematics	3	33.3	46.0	15.7	25.0	39.0
2048	Medford SD 549C	5205	Kids Unlimited Academy	Mathematics	4	28.0	30.0	8.0	13.0	20.8
2048	Medford SD 549C	5205	Kids Unlimited Academy	Mathematics	5	18.4	22.0	17.6	18.2	26.4
2048	Medford SD 549C	5205	Kids Unlimited Academy	Mathematics	6	16.7	28.0	8.0	19.2	22.7
2048	Medford SD 549C	5205	Kids Unlimited Academy	Mathematics	7	37.0	17.9	6.1	6.0	28.0
2048	Medford SD 549C	5205	Kids Unlimited Academy	Mathematics	8	--	29.3	9.8	< 5.0%	21.4
2048	Medford SD 549C	5205	Kids Unlimited Academy	Mathematics	All Grades	26.6	29.3	10.9	14.8	27.3
2048	Medford SD 549C	4821	Logos Charter School	Mathematics	3	32.8	34.6	32.1	30.4	36.9
2048	Medford SD 549C	4821	Logos Charter School	Mathematics	4	31.3	32.3	28.7	37.0	29.0
2048	Medford SD 549C	4821	Logos Charter School	Mathematics	5	24.0	23.4	24.7	23.0	22.7
2048	Medford SD 549C	4821	Logos Charter School	Mathematics	6	42.1	38.8	28.6	32.9	24.3
2048	Medford SD 549C	4821	Logos Charter School	Mathematics	7	44.1	43.5	35.6	30.9	29.5
2048	Medford SD 549C	4821	Logos Charter School	Mathematics	8	45.3	27.9	23.0	26.0	25.0
2048	Medford SD 549C	4821	Logos Charter School	Mathematics	11	42.5	34.2	22.2	28.3	26.6
2048	Medford SD 549C	4821	Logos Charter School	Mathematics	All Grades	37.3	33.5	28.0	29.8	27.4
2048	Medford SD 549C	414	Lone Pine Elementary School	Mathematics	3	68.4	58.6	48.7	53.2	53.7
2048	Medford SD 549C	414	Lone Pine Elementary School	Mathematics	4	64.1	64.1	45.3	65.0	59.0
2048	Medford SD 549C	414	Lone Pine Elementary School	Mathematics	5	65.7	49.5	33.0	30.3	31.5
2048	Medford SD 549C	414	Lone Pine Elementary School	Mathematics	All Grades	62.2	55.8	39.6	49.0	47.3
2048	Medford SD 549C	4593	Madrone Trail Public Charter School	Mathematics	3	26.1	25.0	34.6	14.3	7.4
2048	Medford SD 549C	4593	Madrone Trail Public Charter School	Mathematics	4	18.2	29.2	*	15.4	19.2
2048	Medford SD 549C	4593	Madrone Trail Public Charter School	Mathematics	5	19.0	16.7	8.3	5.9	20.0
2048	Medford SD 549C	4593	Madrone Trail Public Charter School	Mathematics	6	25.0	26.9	13.3	20.8	12.5
2048	Medford SD 549C	4593	Madrone Trail Public Charter School	Mathematics	7	52.9	44.0	28.6	23.1	32.0
2048	Medford SD 549C	4593	Madrone Trail Public Charter School	Mathematics	8	34.4	44.4	45.5	*	38.5
2048	Medford SD 549C	4593	Madrone Trail Public Charter School	Mathematics	All Grades	28.8	31.3	24.5	16.4	20.5
2048	Medford SD 549C	422	McLoughlin Middle School	Mathematics	6	*	34.8	17.8	22.8	11.0
2048	Medford SD 549C	422	McLoughlin Middle School	Mathematics	7	44.9	37.5	29.0	18.7	25.5
2048	Medford SD 549C	422	McLoughlin Middle School	Mathematics	8	40.7	42.6	19.0	19.8	10.7
2048	Medford SD 549C	422	McLoughlin Middle School	Mathematics	All Grades	42.6	39.5	23.2	19.7	15.7
2048	Medford SD 549C	5510	Medford Online Academy	Mathematics	3	--	--	*	*	*
2048	Medford SD 549C	5510	Medford Online Academy	Mathematics	4	--	--	27.3	36.4	*
2048	Medford SD 549C	5510	Medford Online Academy	Mathematics	5	--	--	12.5	9.1	*
2048	Medford SD 549C	5510	Medford Online Academy	Mathematics	6	--	--	*	7.7	10.0
2048	Medford SD 549C	5510	Medford Online Academy	Mathematics	7	--	--	21.4	10.5	10.0
2048	Medford SD 549C	5510	Medford Online Academy	Mathematics	8	--	--	5.3	14.7	9.1
2048	Medford SD 549C	5510	Medford Online Academy	Mathematics	All Grades	--	--	16.7	15.1	12.0
2048	Medford SD 549C	424	North Medford High School	Mathematics	11	43.4	33.9	24.3	17.8	26.0
2048	Medford SD 549C	424	North Medford High School	Mathematics	All Grades	43.4	33.9	24.3	17.8	26.0
2048	Medford SD 549C	415	Oak Grove Elementary School	Mathematics	3	35.4	31.1	27.9	18.6	14.8
2048	Medford SD 549C	415	Oak Grove Elementary School	Mathematics	4	40.6	31.9	23.9	36.9	34.3
2048	Medford SD 549C	415	Oak Grove Elementary School	Mathematics	5	32.9	34.7	23.1	8.8	15.6
2048	Medford SD 549C	415	Oak Grove Elementary School	Mathematics	All Grades	39.7	31.5	25.0	21.4	20.9
2048	Medford SD 549C	5815	Oakdale Middle School	Mathematics	6	--	--	--	--	26.0
2048	Medford SD 549C	5815	Oakdale Middle School	Mathematics	7	--	--	--	--	24.3
2048	Medford SD 549C	5815	Oakdale Middle School	Mathematics	8	--	--	--	--	12.2
2048	Medford SD 549C	5815	Oakdale Middle School	Mathematics	All Grades	--	--	--	--	21.3
2048	Medford SD 549C	417	Roosevelt Elementary School	Mathematics	3	21.6	31.8	35.2	38.1	31.3
2048	Medford SD 549C	417	Roosevelt Elementary School	Mathematics	4	70.0	50.0	26.5	32.8	28.6
2048	Medford SD 549C	417	Roosevelt Elementary School	Mathematics	5	15.5	39.3	22.2	28.8	36.4
2048	Medford SD 549C	417	Roosevelt Elementary School	Mathematics	All Grades	38.1	38.4	28.7	32.1	32.5
2048	Medford SD 549C	418	Ruch Outdoor Community School	Mathematics	3	64.7	53.8	39.1	72.4	57.1
2048	Medford SD 549C	418	Ruch Outdoor Community School	Mathematics	4	13.6	47.2	45.8	43.5	42.3
2048	Medford SD 549C	418	Ruch Outdoor Community School	Mathematics	5	31.8	9.1	27.3	15.0	40.9
2048	Medford SD 549C	418	Ruch Outdoor Community School	Mathematics	6	26.3	50.0	15.0	36.7	20.0
2048	Medford SD 549C	418	Ruch Outdoor Community School	Mathematics	7	11.8	50.0	31.4	< 5.0%	40.0
2048	Medford SD 549C	418	Ruch Outdoor Community School	Mathematics	8	57.1	17.6	12.5	21.2	20.0
2048	Medford SD 549C	418	Ruch Outdoor Community School	Mathematics	All Grades	38.7	39.0	29.8	35.4	38.4
2048	Medford SD 549C	423	South Medford High School	Mathematics	11	40.2	36.3	20.1	23.3	25.8
2048	Medford SD 549C	423	South Medford High School	Mathematics	All Grades	40.2	36.3	20.1	23.3	25.8
2048	Medford SD 549C	5304	The Valley School of Southern Oregon	Mathematics	6	57.6	63.6	42.4	47.9	39.6
2048	Medford SD 549C	5304	The Valley School of Southern Oregon	Mathematics	7	68.6	63.4	60.6	58.8	40.0
2048	Medford SD 549C	5304	The Valley School of Southern Oregon	Mathematics	8	63.3	54.3	76.0	67.7	58.3
2048	Medford SD 549C	5304	The Valley School of Southern Oregon	Mathematics	All Grades	63.3	60.8	58.2	56.6	43.6
2048	Medford SD 549C	419	Washington Elementary School	Mathematics	3	18.3	20.0	27.7	33.3	15.6
2048	Medford SD 549C	419	Washington Elementary School	Mathematics	4	28.6	31.0	7.7	19.6	27.0
2048	Medford SD 549C	419	Washington Elementary School	Mathematics	5	24.2	38.8	29.6	13.9	16.7
2048	Medford SD 549C	419	Washington Elementary School	Mathematics	All Grades	20.0	26.3	19.0	20.2	19.7
2048	Medford SD 549C	420	Wilson Elementary School	Mathematics	3	58.4	46.1	33.3	23.1	32.7
2048	Medford SD 549C	420	Wilson Elementary School	Mathematics	4	40.0	37.3	10.8	18.2	17.4
2048	Medford SD 549C	420	Wilson Elementary School	Mathematics	5	23.0	32.9	15.3	13.1	23.7
2048	Medford SD 549C	420	Wilson Elementary School	Mathematics	All Grades	38.2	35.1	17.9	16.9	24.8
2205	Milton-Freewater Unified SD 7	1057	Central Middle School	Mathematics	6	37.0	17.5	11.5	9.5	10.3
2205	Milton-Freewater Unified SD 7	1057	Central Middle School	Mathematics	7	23.4	25.2	22.1	10.3	20.2
2205	Milton-Freewater Unified SD 7	1057	Central Middle School	Mathematics	8	29.3	21.3	14.6	16.7	8.4
2205	Milton-Freewater Unified SD 7	1057	Central Middle School	Mathematics	All Grades	29.9	21.4	16.2	12.2	13.3
2205	Milton-Freewater Unified SD 7	5296	Ferndale Elementary School	Mathematics	4	34.7	47.3	25.0	26.5	27.3
2205	Milton-Freewater Unified SD 7	5296	Ferndale Elementary School	Mathematics	5	27.7	37.9	20.3	13.0	16.7
2205	Milton-Freewater Unified SD 7	5296	Ferndale Elementary School	Mathematics	All Grades	31.3	42.3	22.5	20.0	21.7
2205	Milton-Freewater Unified SD 7	5434	Gib Olinger Elementary School	Mathematics	3	--	33.6	20.2	29.2	27.9
2205	Milton-Freewater Unified SD 7	5434	Gib Olinger Elementary School	Mathematics	All Grades	--	33.6	20.2	29.2	27.9
2205	Milton-Freewater Unified SD 7	1064	McLoughlin High School	Mathematics	11	16.8	21.4	11.5	13.3	8.6
